"cbsa","zcta5","cbsaname15","zipname","pop16","afact"
"CBSA (current)","ZIP census tabulation area","2015 CBSA name","ZCTA name","Population (2016 est.)","cbsa to zcta5 allocation factor"
"35220","47385","New Castle, IN (Micro)","Spiceland, IN",1581.332,0.033 
"35220","47386","New Castle, IN (Micro)","Springport, IN",1207.581,0.025 
"35220","47387","New Castle, IN (Micro)","Straughn, IN",712.188,0.015 
"35220","47388","New Castle, IN (Micro)","Sulphur Springs, IN",376.695,0.008 
"35260","16037","New Castle, PA (Micro)","Harmony, PA",213.665,0.002 
"35260","16051","New Castle, PA (Micro)","Portersville, PA",1123.895,0.013 
"35260","16057","New Castle, PA (Micro)","Slippery Rock, PA",709.022,0.008 
"35260","16101","New Castle, PA (Micro)","New Castle, PA",32616.92,0.374 
"35260","16102","New Castle, PA (Micro)","New Castle, PA",5514.082,0.063 
"35260","16105","New Castle, PA (Micro)","New Castle, PA",14801.31,0.17 
"35260","16112","New Castle, PA (Micro)","Bessemer, PA",1505.234,0.017 
"35260","16116","New Castle, PA (Micro)","Edinburg, PA",2945.315,0.034 
"35260","16117","New Castle, PA (Micro)","Ellwood City, PA",11222.666,0.129 
"35260","16120","New Castle, PA (Micro)","Enon Valley, PA",2150.061,0.025 
"35260","16123","New Castle, PA (Micro)","Fombell, PA",116.893,0.001 
"35260","16127","New Castle, PA (Micro)","Grove City, PA",28.744,0 
"35260","16132","New Castle, PA (Micro)","Hillsville, PA (PO Boxes)",340.139,0.004 
"35260","16140","New Castle, PA (Micro)","New Bedford, PA",117.851,0.001 
"35260","16141","New Castle, PA (Micro)","New Beaver, PA",878.612,0.01 
"35260","16142","New Castle, PA (Micro)","New Wilmington, PA",4295.331,0.049 
"35260","16143","New Castle, PA (Micro)","Pulaski, PA",2202.758,0.025 
"35260","16155","New Castle, PA (Micro)","Villa Maria, PA (PO Boxes)",98.688,0.001 
"35260","16156","New Castle, PA (Micro)","Volant, PA",2423.13,0.028 
"35260","16157","New Castle, PA (Micro)","New Beaver, PA",2795.846,0.032 
"35260","16159","New Castle, PA (Micro)","West Middlesex, PA",366.009,0.004 
"35260","16160","New Castle, PA (Micro)","West Pittsburg, PA",827.831,0.009 
"35300","06401","New Haven-Milford, CT (Metro)","Ansonia, CT",19112.051,0.022 
"35300","06403","New Haven-Milford, CT (Metro)","Beacon Falls, CT",5993.814,0.007 
"35300","06405","New Haven-Milford, CT (Metro)","Branford, CT",27679.042,0.032 
"35300","06410","New Haven-Milford, CT (Metro)","Cheshire, CT",28971.592,0.034 
"35300","06418","New Haven-Milford, CT (Metro)","Derby, CT",12830.12,0.015 
"35300","06437","New Haven-Milford, CT (Metro)","Guilford, CT",22229.669,0.026 
"35300","06443","New Haven-Milford, CT (Metro)","Madison, CT",18150.338,0.021 
"35300","06450","New Haven-Milford, CT (Metro)","Meriden, CT",36255.969,0.042 
"35300","06451","New Haven-Milford, CT (Metro)","Meriden, CT",24216.678,0.028 
"35300","06460","New Haven-Milford, CT (Metro)","Milford city, CT",37958.836,0.044 
"35300","06461","New Haven-Milford, CT (Metro)","Milford city, CT",14457.481,0.017 
"35300","06471","New Haven-Milford, CT (Metro)","North Branford, CT",7669.857,0.009 
"35300","06472","New Haven-Milford, CT (Metro)","Northford, CT",6808.488,0.008 
"35300","06473","New Haven-Milford, CT (Metro)","North Haven, CT",24229.594,0.028 
"35300","06477","New Haven-Milford, CT (Metro)","Orange, CT",13865.352,0.016 
"35300","06478","New Haven-Milford, CT (Metro)","Oxford, CT",12600.621,0.015 
"35300","06483","New Haven-Milford, CT (Metro)","Seymour, CT",16432.569,0.019 
"35300","06488","New Haven-Milford, CT (Metro)","Southbury, CT",19774.719,0.023 
"35300","06492","New Haven-Milford, CT (Metro)","Wallingford, CT",44947.149,0.052 
"35300","06510","New Haven-Milford, CT (Metro)","New Haven, CT",2719.223,0.003 
"35300","06511","New Haven-Milford, CT (Metro)","New Haven, CT",53251.855,0.062 
"35300","06512","New Haven-Milford, CT (Metro)","East Haven, CT",29667.045,0.035 
"35300","06513","New Haven-Milford, CT (Metro)","New Haven, CT",38724.828,0.045 
"35300","06514","New Haven-Milford, CT (Metro)","Hamden, CT",26094.402,0.03 
"35300","06515","New Haven-Milford, CT (Metro)","New Haven, CT",17029.665,0.02 
"35300","06516","New Haven-Milford, CT (Metro)","West Haven, CT",55203.098,0.064 
"35300","06517","New Haven-Milford, CT (Metro)","Hamden, CT",14756.526,0.017 
"35300","06518","New Haven-Milford, CT (Metro)","Hamden, CT",19719.082,0.023 
"35300","06519","New Haven-Milford, CT (Metro)","New Haven, CT",16321.296,0.019 
"35300","06524","New Haven-Milford, CT (Metro)","Bethany, CT",5526.867,0.006 
"35300","06525","New Haven-Milford, CT (Metro)","Woodbridge, CT",8931.608,0.01 
"35300","06702","New Haven-Milford, CT (Metro)","Waterbury, CT",3630.266,0.004 
"35300","06704","New Haven-Milford, CT (Metro)","Waterbury, CT",24975.716,0.029 
"35300","06705","New Haven-Milford, CT (Metro)","Waterbury, CT",26945.836,0.031 
"35300","06706","New Haven-Milford, CT (Metro)","Waterbury, CT",14230.962,0.017 
"35300","06708","New Haven-Milford, CT (Metro)","Waterbury, CT",29151.417,0.034 
"35300","06710","New Haven-Milford, CT (Metro)","Waterbury, CT",10645.403,0.012 
"35300","06712","New Haven-Milford, CT (Metro)","Prospect, CT",9315.101,0.011 
"35300","06716","New Haven-Milford, CT (Metro)","Wolcott, CT",16571.659,0.019 
"35300","06762","New Haven-Milford, CT (Metro)","Middlebury, CT",7511.889,0.009 
"35300","06770","New Haven-Milford, CT (Metro)","Naugatuck, CT",31767.315,0.037 
"35380","70001","New Orleans-Metairie, LA (Metro)","Metairie, LA",38344.818,0.03 
"35380","70002","New Orleans-Metairie, LA (Metro)","Metairie, LA",19052.317,0.015 
"35380","70003","New Orleans-Metairie, LA (Metro)","Metairie, LA",40518.593,0.032 
"35380","70005","New Orleans-Metairie, LA (Metro)","Metairie, LA",24562.442,0.019 
"35380","70006","New Orleans-Metairie, LA (Metro)","Metairie, LA",15847.16,0.012 
"35380","70030","New Orleans-Metairie, LA (Metro)","Des Allemands, LA",4137.179,0.003 
"35380","70031","New Orleans-Metairie, LA (Metro)","Ama, LA",1319.566,0.001 
"35380","70032","New Orleans-Metairie, LA (Metro)","Arabi, LA",4626.456,0.004 
"35380","70036","New Orleans-Metairie, LA (Metro)","Barataria, LA",1238.264,0.001 
"35380","70037","New Orleans-Metairie, LA (Metro)","Belle Chasse, LA",15875.521,0.013 
"35380","70038","New Orleans-Metairie, LA (Metro)","Boothville, LA",433.802,0 
"35380","70039","New Orleans-Metairie, LA (Metro)","Boutte, LA",2466.665,0.002 
"35380","70040","New Orleans-Metairie, LA (Metro)","Braithwaite, LA",1633.376,0.001 
"35380","70041","New Orleans-Metairie, LA (Metro)","Buras, LA",2424.607,0.002 
"35380","70043","New Orleans-Metairie, LA (Metro)","Chalmette, LA",21331.334,0.017 
"35380","70047","New Orleans-Metairie, LA (Metro)","Destrehan, LA",13041.238,0.01 
"35380","70049","New Orleans-Metairie, LA (Metro)","Edgard, LA",2357.123,0.002 
"35380","70050","New Orleans-Metairie, LA (Metro)","Empire, LA (PO Boxes)",75.355,0 
"35380","70051","New Orleans-Metairie, LA (Metro)","Garyville, LA",2392.275,0.002 
"35380","70052","New Orleans-Metairie, LA (Metro)","Gramercy, LA",3701.421,0.003 
"35380","70053","New Orleans-Metairie, LA (Metro)","Gretna, LA",16650.467,0.013 
"35380","70056","New Orleans-Metairie, LA (Metro)","Terrytown, LA",39440.788,0.031 
"35380","70057","New Orleans-Metairie, LA (Metro)","Hahnville, LA",4731.785,0.004 
"35380","70058","New Orleans-Metairie, LA (Metro)","Harvey, LA",40253.179,0.032 
"35380","70062","New Orleans-Metairie, LA (Metro)","Kenner, LA",17251.939,0.014 
"35380","70065","New Orleans-Metairie, LA (Metro)","Kenner, LA",51585.265,0.041 
"35380","70067","New Orleans-Metairie, LA (Metro)","Jean Lafitte, LA",2782.31,0.002 
"35380","70068","New Orleans-Metairie, LA (Metro)","Laplace, LA",32500.289,0.026 
"35380","70070","New Orleans-Metairie, LA (Metro)","Luling, LA",12504.788,0.01 
"35380","70071","New Orleans-Metairie, LA (Metro)","Lutcher, LA",3562.923,0.003 
"35380","70072","New Orleans-Metairie, LA (Metro)","Marrero, LA",56861.26,0.045 
"35380","70075","New Orleans-Metairie, LA (Metro)","Meraux, LA",5621.748,0.004 
"35380","70076","New Orleans-Metairie, LA (Metro)","Garyville, LA",277.42,0 
"35380","70079","New Orleans-Metairie, LA (Metro)","Norco, LA",3075.31,0.002 
"35380","70080","New Orleans-Metairie, LA (Metro)","Paradis, LA",1560.216,0.001 
"35380","70082","New Orleans-Metairie, LA (Metro)","Pointe a la Hache, LA",342.154,0 
"35380","70083","New Orleans-Metairie, LA (Metro)","Port Sulphur, LA",2396.094,0.002 
"35380","70084","New Orleans-Metairie, LA (Metro)","Reserve, LA",7174.926,0.006 
"35380","70085","New Orleans-Metairie, LA (Metro)","Saint Bernard, LA",5634.476,0.004 
"35380","70086","New Orleans-Metairie, LA (Metro)","St. James, LA",1920.448,0.002 
"35380","70087","New Orleans-Metairie, LA (Metro)","St. Rose, LA",8144.005,0.006 
"35380","70090","New Orleans-Metairie, LA (Metro)","South Vacherie, LA",7458.671,0.006 
"35380","70091","New Orleans-Metairie, LA (Metro)","Venice, LA",283.091,0 
"35380","70092","New Orleans-Metairie, LA (Metro)","Violet, LA",8465.078,0.007 
"35380","70094","New Orleans-Metairie, LA (Metro)","Waggaman, LA",31959.734,0.025 
"35380","70112","New Orleans-Metairie, LA (Metro)","New Orleans, LA",4161.703,0.003 
"35380","70113","New Orleans-Metairie, LA (Metro)","New Orleans, LA",7998.896,0.006 
"35380","70114","New Orleans-Metairie, LA (Metro)","New Orleans, LA",26040.534,0.021 
"35380","70115","New Orleans-Metairie, LA (Metro)","New Orleans, LA",36088.969,0.028 
"35380","70116","New Orleans-Metairie, LA (Metro)","New Orleans, LA",13102.248,0.01 
"35380","70117","New Orleans-Metairie, LA (Metro)","New Orleans, LA",26631.484,0.021 
"35380","70118","New Orleans-Metairie, LA (Metro)","New Orleans, LA",37583.994,0.03 
"35380","70119","New Orleans-Metairie, LA (Metro)","New Orleans, LA",41250.392,0.033 
"35380","70121","New Orleans-Metairie, LA (Metro)","Jefferson, LA",12139.431,0.01 
"35380","70122","New Orleans-Metairie, LA (Metro)","New Orleans, LA",32523.909,0.026 
"35380","70123","New Orleans-Metairie, LA (Metro)","River Ridge, LA",26718.051,0.021 
"35380","70124","New Orleans-Metairie, LA (Metro)","New Orleans, LA",19156.359,0.015 
"35380","70125","New Orleans-Metairie, LA (Metro)","New Orleans, LA",16486.265,0.013 
"35380","70126","New Orleans-Metairie, LA (Metro)","New Orleans, LA",27279.366,0.021 
"35380","70127","New Orleans-Metairie, LA (Metro)","New Orleans, LA",23308.953,0.018 
"35380","70128","New Orleans-Metairie, LA (Metro)","New Orleans, LA",19485.424,0.015 
"35380","70129","New Orleans-Metairie, LA (Metro)","New Orleans, LA",10320.568,0.008 
"35380","70130","New Orleans-Metairie, LA (Metro)","New Orleans, LA",16013.733,0.013 
"35380","70131","New Orleans-Metairie, LA (Metro)","New Orleans, LA",34062.202,0.027 
"35380","70358","New Orleans-Metairie, LA (Metro)","Grand Isle, LA",1307.898,0.001 
"35380","70420","New Orleans-Metairie, LA (Metro)","Abita Springs, LA",7969.14,0.006 
"35380","70427","New Orleans-Metairie, LA (Metro)","Bogalusa, LA",729.103,0.001 
"35380","70431","New Orleans-Metairie, LA (Metro)","Bush, LA",5777.491,0.005 
"35380","70433","New Orleans-Metairie, LA (Metro)","Covington, LA",33712.336,0.027 
"35380","70435","New Orleans-Metairie, LA (Metro)","Covington, LA",17965.012,0.014 
"35380","70437","New Orleans-Metairie, LA (Metro)","Folsom, LA",7537.32,0.006 
"35380","70445","New Orleans-Metairie, LA (Metro)","Lacombe, LA",11761.126,0.009 
"35380","70447","New Orleans-Metairie, LA (Metro)","Madisonville, LA",11012.494,0.009 
"35380","70448","New Orleans-Metairie, LA (Metro)","Mandeville, LA",26962.708,0.021 
"35380","70452","New Orleans-Metairie, LA (Metro)","Pearl River, LA",14281.523,0.011 
"35380","70458","New Orleans-Metairie, LA (Metro)","Slidell, LA",38057.66,0.03 
"35380","70460","New Orleans-Metairie, LA (Metro)","Slidell, LA",23973.602,0.019 
"35380","70461","New Orleans-Metairie, LA (Metro)","Slidell, LA",30181.828,0.024 
"35380","70463","New Orleans-Metairie, LA (Metro)","Sun, LA",136.707,0 
"35380","70464","New Orleans-Metairie, LA (Metro)","Talisheek, LA (PO Boxes)",338.512,0 
"35380","70471","New Orleans-Metairie, LA (Metro)","Mandeville, LA",23200.015,0.018 
"35380","70723","New Orleans-Metairie, LA (Metro)","Union, LA",1715.626,0.001 
"35380","70743","New Orleans-Metairie, LA (Metro)","Hester, LA",341.37,0 
"35380","70763","New Orleans-Metairie, LA (Metro)","Grand Point, LA",3721.904,0.003 
"35380","99999","New Orleans-Metairie, LA (Metro)","99999",29.269,0 
"35420","43749","New Philadelphia-Dover, OH (Micro)","Kimbolton, OH",32.942,0 
"35420","43804","New Philadelphia-Dover, OH (Micro)","Baltic, OH",1148.986,0.012 
"35420","43824","New Philadelphia-Dover, OH (Micro)","Fresno, OH",219.615,0.002 
"35420","43832","New Philadelphia-Dover, OH (Micro)","Newcomerstown, OH",6236.069,0.067 
"35420","43837","New Philadelphia-Dover, OH (Micro)","Port Washington, OH",1864.731,0.02 
"35420","43840","New Philadelphia-Dover, OH (Micro)","Stone Creek, OH",1233.837,0.013 
"35420","44608","New Philadelphia-Dover, OH (Micro)","Beach City, OH",427.251,0.005 
"35420","44612","New Philadelphia-Dover, OH (Micro)","Bolivar, OH",5075.104,0.055 
"35420","44621","New Philadelphia-Dover, OH (Micro)","Dennison, OH",4361.355,0.047 
"35420","44622","New Philadelphia-Dover, OH (Micro)","Dover, OH",18555.475,0.201 
"35420","44624","New Philadelphia-Dover, OH (Micro)","Dundee, OH",1939.6,0.021 
"35420","44626","New Philadelphia-Dover, OH (Micro)","East Sparta, OH",42.925,0 
"35420","44629","New Philadelphia-Dover, OH (Micro)","Gnadenhutten, OH",2398.795,0.026 
"35420","44643","New Philadelphia-Dover, OH (Micro)","Magnolia, OH",927.374,0.01 
"35420","44653","New Philadelphia-Dover, OH (Micro)","Midvale, OH",597.952,0.006 
"35420","44656","New Philadelphia-Dover, OH (Micro)","Mineral City, OH",2854.996,0.031 
"35420","44663","New Philadelphia-Dover, OH (Micro)","New Philadelphia, OH",25317.622,0.274 
"35420","44671","New Philadelphia-Dover, OH (Micro)","Sandyville, OH",379.335,0.004 
"35420","44675","New Philadelphia-Dover, OH (Micro)","Sherrodsville, OH",431.244,0.005 
"35420","44678","New Philadelphia-Dover, OH (Micro)","Somerdale, OH (PO Boxes)",151.734,0.002 
"35420","44680","New Philadelphia-Dover, OH (Micro)","Strasburg, OH",4130.759,0.045 
"35420","44681","New Philadelphia-Dover, OH (Micro)","Sugarcreek, OH",4795.594,0.052 
"35420","44682","New Philadelphia-Dover, OH (Micro)","Tuscarawas, OH",801.595,0.009 
"35420","44683","New Philadelphia-Dover, OH (Micro)","Uhrichsville, OH",8062.867,0.087 
"35420","44697","New Philadelphia-Dover, OH (Micro)","Zoar, OH",186.673,0.002 
"35420","44699","New Philadelphia-Dover, OH (Micro)","Tippecanoe, OH",245.57,0.003 
"35440","97324","Newport, OR (Micro)","Alsea, OR",115.273,0.002 
"35440","97326","Newport, OR (Micro)","Blodgett, OR",401.897,0.008 
"35440","97341","Newport, OR (Micro)","Depoe Bay, OR",2414.497,0.051 
"35440","97343","Newport, OR (Micro)","Eddyville, OR",450.706,0.009 
"35440","97357","Newport, OR (Micro)","Logsden, OR",262.739,0.005 
"35440","97364","Newport, OR (Micro)","Neotsu, OR",463.168,0.01 
"35440","97365","Newport, OR (Micro)","Newport, OR",11157.572,0.233 
"35440","97366","Newport, OR (Micro)","South Beach, OR",1516.2,0.032 
"35440","97367","Newport, OR (Micro)","Lincoln City, OR",9778.453,0.205 
"35440","97368","Newport, OR (Micro)","Rose Lodge, OR",3546.455,0.074 
"35440","97369","Newport, OR (Micro)","Otter Rock, OR",200.429,0.004 
"35440","97376","Newport, OR (Micro)","Seal Rock, OR",1351.08,0.028 
"35440","97380","Newport, OR (Micro)","Siletz, OR",2543.27,0.053 
"35440","97388","Newport, OR (Micro)","Lincoln Beach, OR",922.182,0.019 
"35440","97390","Newport, OR (Micro)","Tidewater, OR",529.632,0.011 
"35440","97391","Newport, OR (Micro)","Toledo, OR",5549.708,0.116 
"35440","97394","Newport, OR (Micro)","Waldport, OR",4821.724,0.101 
"35440","97498","Newport, OR (Micro)","Yachats, OR",1781.016,0.037 
"35460","37713","Newport, TN (Micro)","Bybee, TN",1469.516,0.042 
"35460","37722","Newport, TN (Micro)","Cosby, TN",4880.61,0.139 
"35460","37727","Newport, TN (Micro)","Del Rio, TN",2017.621,0.057 
"35460","37743","Newport, TN (Micro)","Greeneville, TN",41.478,0.001 
"35460","37753","Newport, TN (Micro)","Hartford, TN",803.888,0.023 
"35460","37821","Newport, TN (Micro)","Newport, TN",22327.159,0.634 
"35460","37843","Newport, TN (Micro)","Parrottsville, TN",3678.727,0.104 
"35500","50028","Newton, IA (Micro)","Baxter, IA",1674.886,0.046 
"35500","50054","Newton, IA (Micro)","Colfax, IA",3343.794,0.091 
"35500","50055","Newton, IA (Micro)","Collins, IA",137.498,0.004 
"35500","50106","Newton, IA (Micro)","Gilman, IA",96.647,0.003 
"35500","50112","Newton, IA (Micro)","Grinnell, IA",815.025,0.022 
"35500","50127","Newton, IA (Micro)","Ira, IA",28.895,0.001 
"35500","50135","Newton, IA (Micro)","Kellogg, IA",1599.162,0.044 
"35500","50141","Newton, IA (Micro)","Laurel, IA",100.633,0.003 
"35500","50153","Newton, IA (Micro)","Lynnville, IA",689.483,0.019 
"35500","50168","Newton, IA (Micro)","Mingo, IA",838.938,0.023 
"35500","50169","Newton, IA (Micro)","Mitchellville, IA",289.942,0.008 
"35500","50170","Newton, IA (Micro)","Monroe, IA",2457.031,0.067 
"35500","50208","Newton, IA (Micro)","Newton, IA",20342.74,0.554 
"35500","50228","Newton, IA (Micro)","Prairie City, IA",2393.264,0.065 
"35500","50232","Newton, IA (Micro)","Reasnor, IA",535.047,0.015 
"35500","50234","Newton, IA (Micro)","Rhodes, IA",54.8,0.001 
"35500","50237","Newton, IA (Micro)","Runnells, IA",44.836,0.001 
"35500","50251","Newton, IA (Micro)","Sully, IA",1265.381,0.034 
"35580","55333","New Ulm, MN (Micro)","Franklin, MN",4.891,0 
"35580","56019","New Ulm, MN (Micro)","Comfrey, MN",681.872,0.027 
"35580","56041","New Ulm, MN (Micro)","Hanska, MN",1042.863,0.041 
"35580","56062","New Ulm, MN (Micro)","Madelia, MN",55.763,0.002 
"35580","56073","New Ulm, MN (Micro)","New Ulm, MN",15014.876,0.593 
"35580","56081","New Ulm, MN (Micro)","St. James, MN",63.589,0.003 
"35580","56083","New Ulm, MN (Micro)","Sanborn, MN",76.307,0.003 
"35580","56085","New Ulm, MN (Micro)","Sleepy Eye, MN",5281.816,0.209 
"35580","56087","New Ulm, MN (Micro)","Springfield, MN",2907.494,0.115 
"35580","56266","New Ulm, MN (Micro)","Morgan, MN",201.529,0.008 
"35620","06390","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Fishers Island, NY",235.879,0 
"35620","07001","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Avenel, NJ",16852.924,0.001 
"35620","07002","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Bayonne, NJ",67375.433,0.003 
"35620","07003","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Bloomfield, NJ",48093.222,0.002 
"35620","07004","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Fairfield, NJ",7562.85,0 
"35620","07005","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Boonton, NJ",15459.662,0.001 
"35620","07006","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Caldwell, NJ",25221.699,0.001 
"35620","07008","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Carteret, NJ",23611.665,0.001 
"35620","07009","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Cedar Grove, NJ",12615.932,0.001 
"35620","07010","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Cliffside Park, NJ",24481.203,0.001 
"35620","07011","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Clifton, NJ",40242.318,0.002 
"35620","07012","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Clifton, NJ",11859.88,0.001 
"35620","07013","New York-Newark-Jersey City, NY-NJ-PA (Metro)","Clifton, NJ",27413.622,0.001 
